0.7,1.0,10000.0,10,5,1.1934739846849283,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[1, 2, 1, 2, 2, 2, 1, 2, 2, 2]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[4, 3, 4, 4, 4, 3, 4, 4, 4, 4]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[4, 5, 5, 5, 4, 4, 4, 4, 5, 5]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[6, 6, 5, 6, 4, 6, 5, 5, 5, 5]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[7, 7, 7, 6, 6, 6, 7, 6, 6, 6]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[7, 7, 7, 7, 7, 6, 7, 7, 6, 7]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[8, 8, 7, 8, 8, 8, 8, 8, 8, 7]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[8, 9, 8, 9, 9, 8, 9, 8, 9, 8]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[10, 10, 9, 9, 9, 9, 9, 10, 9, 9]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[10, 10, 10, 10, 10, 9, 9, 10, 9, 10]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[12, 12, 12, 12, 12, 11, 11, 12, 11, 11]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[13, 12, 13, 12, 12, 13, 12, 12, 12, 13]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[14, 14, 14, 14, 14, 15, 14, 14, 14, 14]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[14, 14, 15, 14, 14, 15, 15, 14, 14, 15]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[15, 15, 15, 15, 14, 15, 15, 15, 15, 15]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[16, 16, 15, 16, 16, 16, 16, 16, 15, 16]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[17, 17, 17, 16, 17, 17, 17, 17, 17, 16]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[18, 18, 17, 18, 18, 18, 18, 18, 18, 17]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[18, 19, 17, 19, 18, 18, 18, 18, 18, 18]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[19, 19, 19, 19, 18, 19, 19, 18, 19, 19]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[20, 20, 19, 20, 20, 19, 20, 19, 20, 20]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[21, 21, 20, 21, 21, 20, 21, 21, 21, 21]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[23, 22, 22, 22, 23, 22, 23, 22, 22, 22]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[23, 23, 23, 23, 23, 22, 23, 23, 22, 23]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[23, 24, 24, 24, 24, 24, 24, 24, 25, 24]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[24, 25, 24, 24, 25, 24, 24, 25, 25, 25]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[26, 26, 25, 26, 25, 25, 25, 26, 26, 26]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[27, 26, 26, 27, 27, 26, 26, 26, 27, 26]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[27, 27, 27, 27, 28, 27, 27, 27, 27, 27]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[27, 27, 28, 28, 28, 28, 27, 27, 28, 27]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[29, 28, 28, 29, 29, 28, 28, 28, 29, 28]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[29, 28, 28, 29, 29, 29, 28, 29, 29, 28]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[29, 28, 29, 29, 29, 29, 30, 30, 29, 29]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[30, 29, 30, 29, 30, 29, 30, 30, 30, 30]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[32, 32, 31, 31, 31, 31, 32, 31, 31, 32]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[33, 32, 33, 32, 32, 32, 33, 33, 32, 32]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[33, 34, 34, 34, 34, 33, 34, 34, 34, 33]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[33, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[35, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[35, 36, 36, 35, 36, 35, 36, 36, 36, 35]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[36, 36, 36, 37, 36, 36, 36, 37, 36, 36]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[37, 36, 36, 37, 37, 37, 37, 37, 37, 37]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[38, 37, 38, 37, 38, 38, 38, 37, 37, 37]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[39, 39, 38, 38, 38, 38, 39, 39, 39, 38]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[39, 39, 39, 40, 39, 39, 39, 39, 39, 39]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[40, 40, 39, 40, 39, 40, 39, 39, 40, 40]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[41, 41, 41, 40, 40, 40, 40, 40, 40, 40]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[42, 41, 41, 41, 41, 41, 41, 42, 41, 41]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[42, 42, 41, 42, 42, 42, 42, 42, 42, 42]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[43, 44, 43, 43, 43, 43, 42, 43, 42, 43]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[43, 44, 43, 43, 44, 44, 43, 44, 44, 44]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[44, 45, 44, 45, 45, 45, 45, 45, 45, 45]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[46, 46, 46, 45, 46, 46, 45, 45, 45, 45]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[47, 46, 46, 46, 46, 47, 46, 46, 46, 45]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[48, 47, 47, 47, 47, 47, 47, 47, 47, 47]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[48, 48, 47, 48, 48, 48, 48, 48, 48, 48]"
0.7,1.0,10000.0,10,5,1.1934739846849283,"[48, 49, 49, 49, 49, 49, 49, 49, 50, 49]"
